index,variable,condition,replicate
5298,9.620399592413191,3,5
5299,9.518107481635456,3,5
5300,7.576864996899485,3,5
5301,6.738148154002053,3,5
5302,9.809814629194271,3,5
5303,6.430773603566767,3,5
5304,9.855688199996957,3,5
5305,12.350599694618964,3,5
5306,12.558674085703124,3,5
5307,9.081711324541065,3,5
5308,7.6473044325546224,3,5
5309,8.78863645697429,3,5
5310,6.9292705588675165,3,5
5311,7.386982496356804,3,5
5312,9.08603625368903,3,5
5313,8.401784184491738,3,5
5314,7.613214747929169,3,5
5315,5.7536395624658265,3,5
5316,6.094191891726364,3,5
5317,11.542375804614414,3,5
5318,9.127748225081778,3,5
5319,9.857498197478094,3,5
5320,8.311647689225175,3,5
5321,7.167091496116444,3,5
5322,10.100559089561214,3,5
5323,6.140360420924167,3,5
5324,8.081273436958401,3,5
5325,8.185193871608844,3,5
5326,8.448815664786842,3,5
5327,12.815256708038463,3,5
5328,5.756496038611899,3,5
5329,7.435925278799388,3,5
5330,12.51165488114184,3,5
5331,7.2855420016217725,3,5
5332,7.193059275842916,3,5
5333,4.768488913635005,3,5
5334,7.442193693226799,3,5
5335,6.845389339366,3,5
5336,7.393830519423085,3,5
5337,10.117039936578909,3,5
5338,6.55819818657837,3,5
5339,14.17173415572332,3,5
5340,7.171367229848158,3,5
5341,10.899255132728928,3,5
5342,5.095298170932221,3,5
5343,5.083156578857068,3,5
5344,5.982340280176796,3,5
5345,11.918948587680706,3,5
5346,4.168884120668131,3,5
5347,7.403573204454702,3,5
5348,6.987834481330182,3,5
5349,5.890458059620267,3,5
5350,4.233037732579707,3,5
5351,7.2532376614330545,3,5
5352,8.488258004269085,3,5
5353,8.5946493564859,3,5
5354,10.162166471574944,3,5
5355,11.747387378244047,3,5
5356,7.058220524574948,3,5
5357,8.127978924150584,3,5
5358,9.043991351016496,3,5
5359,2.9394699980475467,3,5
5360,4.669289150475606,3,5
5361,7.61254160956147,3,5
5362,8.423222276131792,3,5
5363,9.371075454765553,3,5
5364,2.1999733739915905,3,5
5365,8.94312074506592,3,5
5366,14.312585628282251,3,5
5367,9.016671658204675,3,5
5368,7.835683751740539,3,5
5369,7.092112427217846,3,5
5370,10.106369763505516,3,5
5371,6.285636213216916,3,5
5372,10.88215356516096,3,5
5373,9.197789322149127,3,5
5374,3.165907163172994,3,5
5375,4.219475507425591,3,5
5376,5.538564690169075,3,5
5377,6.385496438216596,3,5
5378,6.483856783097949,3,5
5379,4.72093807078038,3,5
5380,8.478452635808837,3,5
5381,4.999316494996824,3,5
5382,11.611835408175985,3,5
5383,7.69090039454356,3,5
5384,9.57445174176214,3,5
5385,9.174939613634194,3,5
5386,9.037792688603217,3,5
5387,12.220694125961687,3,5
5388,5.008088793933952,3,5
5389,9.981768118081265,3,5
5390,4.111821567251175,3,5
5391,4.705088872147874,3,5
5392,7.183883852637067,3,5
5393,5.161640500628067,3,5
5394,7.763261229748451,3,5
5395,9.186286463601402,3,5
5396,7.063225135754178,3,5
5397,10.438590255464687,3,5
5398,10.92755088275522,3,5
5399,6.007771819501768,3,5
5400,10.809441176075527,3,5
5401,7.487867084019149,3,5
5402,10.364695576359216,3,5
5403,8.489498621833345,3,5
5404,10.179691501252863,3,5
5405,11.933220809858446,3,5
5406,9.04833863588778,3,5
5407,10.688454878817153,3,5
5408,3.7572536871969984,3,5
5409,10.216888325665364,3,5
5410,8.123842911504484,3,5
5411,9.697509418182682,3,5
5412,5.803586625684041,3,5
5413,3.974364787338773,3,5
5414,12.964360921930696,3,5
5415,7.583810448305109,3,5
5416,7.317555591404332,3,5
5417,12.15082651368661,3,5
5418,9.257688521486926,3,5
5419,7.932649004878256,3,5
5420,7.685760261904598,3,5
5421,9.543321069640818,3,5
5422,7.7378114426685025,3,5
5423,5.982176453556662,3,5
5424,3.8006451515140505,3,5
5425,8.550235772043353,3,5
5426,6.5599546893849645,3,5
5427,10.159860988880933,3,5
5428,7.053861641930277,3,5
5429,8.183816194464761,3,5
5430,9.896163097501804,3,5
5431,7.940462087816184,3,5
5432,8.69146873737288,3,5
5433,11.0818725902041,3,5
5434,5.531235021088864,3,5
5435,8.511191753495114,3,5
5436,10.831007319817108,3,5
5437,8.055919106845623,3,5
5438,8.149743740939037,3,5
5439,5.6666768638249865,3,5
5440,2.7957566968582546,3,5
5441,11.421604921779066,3,5
5442,5.198786987088457,3,5
5443,11.450196492358511,3,5
5444,7.444210319971058,3,5
5445,7.232100326144569,3,5
5446,5.125163022627964,3,5
5447,5.63980681387613,3,5
5448,5.14682556478494,3,5
5449,6.2024837737337055,3,5
5450,13.13083700110848,3,5
5451,8.70870129756834,3,5
5452,3.900309238322154,3,5
5453,8.420722621239637,3,5
5454,7.68593734580145,3,5
5455,8.15957428301487,3,5
5456,12.543275747882172,3,5
5457,4.161599927710917,3,5
5458,5.7295838851750585,3,5
5459,11.744147545712986,3,5
5460,6.919410815002187,3,5
5461,9.3723383613267,3,5
5462,7.460540034190033,3,5
5463,13.584494090190285,3,5
5464,4.683385739955545,3,5
5465,6.98136968460779,3,5
5466,6.733639866667041,3,5
5467,6.35923611359423,3,5
5468,8.656488678585582,3,5
5469,6.838053268868059,3,5
5470,5.421524606537864,3,5
5471,8.256608503917175,3,5
5472,8.776095003755442,3,5
5473,7.58744362412384,3,5
5474,7.818117413603944,3,5
5475,8.196371655419753,3,5
5476,10.854441625758168,3,5
5477,8.001076332101022,3,5
5478,8.201514643567876,3,5
5479,7.734393209374721,3,5
5480,7.808142281480119,3,5
5481,6.246283873139952,3,5
5482,3.781974372260676,3,5
5483,9.659115465183897,3,5
5484,10.622155836510244,3,5
5485,7.357290971456901,3,5
5486,5.159693731717305,3,5
5487,6.65962189603546,3,5
5488,8.91117988829103,3,5
5489,10.85755331424202,3,5
5490,9.328523632289416,3,5
5491,8.867202333388414,3,5
5492,6.919372160912722,3,5
5493,5.015899475625002,3,5
5494,4.612270789333561,3,5
5495,6.991036298074741,3,5
5496,6.854295440008108,3,5
5497,7.70270378136281,3,5
5498,6.6319950595362895,3,5
5499,8.678059545425533,3,5
5500,9.63211549069282,3,5
5501,7.635858076002239,3,5
5502,9.599064816145054,3,5
5503,8.333266625856272,3,5
5504,7.407168377360264,3,5
5505,3.756169695136075,3,5
5506,7.578177322297576,3,5
5507,7.5968507370662275,3,5
5508,10.133450297958952,3,5
5509,12.17610776624446,3,5
5510,8.398133161163884,3,5
5511,10.177137003132652,3,5
5512,6.858308459094983,3,5
5513,5.8822423294381645,3,5
5514,4.329383231402103,3,5
5515,6.444717619215049,3,5
5516,5.531740564803121,3,5
5517,11.914367161703128,3,5
5518,8.762527775178778,3,5
5519,7.33144441099927,3,5
5520,5.948945655108368,3,5
5521,4.793602278735691,3,5
5522,6.304333593501428,3,5
5523,7.036513384119849,3,5
5524,6.802016788109391,3,5
5525,9.694196169337328,3,5
5526,10.521201342190457,3,5
5527,3.91394292718193,3,5
5528,8.492518962359613,3,5
5529,7.982814959328309,3,5
5530,8.549916354893728,3,5
5531,8.64279897108806,3,5
5532,2.8473295183007004,3,5
5533,5.853348980606455,3,5
5534,8.274936311528164,3,5
5535,9.55157292911536,3,5
5536,8.937811397983168,3,5
5537,4.098754178199334,3,5
5538,8.262396738680485,3,5
5539,6.153932077921217,3,5
5540,10.46226453284888,3,5
5541,8.250128348760425,3,5
5542,7.967577539090502,3,5
5543,5.958468634747717,3,5
5544,9.747343891546432,3,5
5545,7.794798008123288,3,5
5546,4.285239137683513,3,5
5547,4.862875965059495,3,5
5548,8.745119992389755,3,5
5549,8.792708537216036,3,5
5550,4.91338434365924,3,5
5551,5.752737399297125,3,5
5552,5.1507019565490975,3,5
5553,8.079127155633142,3,5
5554,11.128955432834204,3,5
5555,7.267148230808152,3,5
5556,10.10187033021116,3,5
5557,4.612906826465183,3,5
5558,9.988728798224916,3,5
5559,11.140913256738894,3,5
5560,13.216685326910577,3,5
5561,6.357135930634852,3,5
5562,10.128501976406795,3,5
5563,9.399783579566648,3,5
5564,8.006631466410257,3,5
5565,10.269972517905096,3,5
5566,6.5268861019111,3,5
5567,9.159639869375676,3,5
5568,9.58244526624742,3,5
5569,11.216327611489236,3,5
5570,11.9324574153504,3,5
5571,3.338460205862293,3,5
5572,14.257802943555337,3,5
5573,8.28206237526518,3,5
5574,10.296228602654407,3,5
5575,10.07800835085422,3,5
5576,7.161481501039413,3,5
5577,9.647634925397622,3,5
5578,3.597796515916892,3,5
5579,8.242293430704912,3,5
5580,3.7416116818244536,3,5
5581,9.411896522599172,3,5
5582,3.9607463248497448,3,5
5583,8.035799016189534,3,5
5584,6.983006907916162,3,5
5585,6.306340430259066,3,5
5586,9.659369571405708,3,5
5587,8.054641485344723,3,5
5588,10.576436152797712,3,5
5589,4.86632538216051,3,5
5590,11.06336042079545,3,5
5591,8.964055875907981,3,5
5592,9.644468107712568,3,5
5593,8.656914325533144,3,5
5594,8.071250854194965,3,5
5595,4.328604460082892,3,5
5596,6.645177023070199,3,5
5597,8.759834423295972,3,5
5598,7.834971408584224,3,5
5599,6.765144165372559,3,5
5600,6.603510017022112,3,5
5601,3.8004565959722383,3,5
5602,7.30676592977606,3,5
5603,11.421505452068612,3,5
5604,9.85162164280286,3,5
5605,7.753431976245439,3,5
5606,10.918460654117078,3,5
5607,10.39408378828501,3,5
5608,8.081436744813987,3,5
5609,10.283996325184836,3,5
5610,6.369928687754294,3,5
5611,2.3738110309382074,3,5
5612,7.555147314333638,3,5
5613,10.09043940221555,3,5
5614,6.853629412186969,3,5
5615,3.978785642048039,3,5
5616,9.24804823433692,3,5
5617,8.957174564731833,3,5
5618,4.597574526552661,3,5
5619,8.225140979868604,3,5
5620,10.616428847561338,3,5
5621,5.30472322041471,3,5
5622,7.389956689869216,3,5
5623,11.230129244256304,3,5
5624,9.012343300650452,3,5
5625,7.848871993039744,3,5
5626,6.979355704482079,3,5
5627,3.5808909380068927,3,5
5628,6.953358863847426,3,5
5629,10.251712964995594,3,5
5630,8.558299585301897,3,5
5631,8.03416179460036,3,5
5632,7.201918958334941,3,5
5633,7.98796360379189,3,5
5634,8.65652788532467,3,5
5635,8.425437184927995,3,5
5636,7.392010939673321,3,5
5637,7.876656538235874,3,5
5638,3.920395838973023,3,5
5639,4.9641339874080925,3,5
5640,9.87131308773752,3,5
5641,9.898191980047372,3,5
5642,8.785471165198253,3,5
5643,8.353995782334334,3,5
5644,7.533274321539146,3,5
5645,5.266198674621135,3,5
5646,10.363066474644665,3,5
5647,8.614348798057497,3,5
5648,12.76205382619912,3,5
5649,4.660893014826549,3,5
5650,8.768158692560682,3,5
5651,9.420017292486367,3,5
5652,8.901896460359303,3,5
5653,8.942980843357063,3,5
5654,10.152341008241716,3,5
5655,7.779346009920088,3,5
5656,6.484836618839045,3,5
5657,13.930743048650273,3,5
5658,4.018210141930943,3,5
5659,4.372126941794473,3,5
5660,8.90365931179932,3,5
5661,5.731800042349629,3,5
5662,5.477008582046253,3,5
5663,6.577339567270787,3,5
5664,9.183159119182143,3,5
5665,9.812249594506138,3,5
5666,7.291004950184399,3,5
5667,8.022689052189216,3,5
5668,5.189550534929942,3,5
5669,8.491583471752403,3,5
5670,6.4849913542365325,3,5
5671,9.0338707236199,3,5
5672,8.064870943282557,3,5
5673,10.13547772418583,3,5
5674,6.630091917963749,3,5
5675,7.178131521276314,3,5
5676,11.834796515594135,3,5
5677,5.600310202838182,3,5
5678,7.546835263846522,3,5
5679,7.740300182404663,3,5
5680,6.960205045455919,3,5
5681,7.020351565747804,3,5
5682,5.559993592041472,3,5
5683,5.9506338609577885,3,5
5684,8.90448387760647,3,5
5685,7.109807931738377,3,5
5686,6.461419661317487,3,5
5687,4.152859191560056,3,5
5688,8.33146967781229,3,5
5689,8.107163374783807,3,5
5690,6.879165343223287,3,5
5691,7.955229362269961,3,5
5692,6.617927567878783,3,5
5693,6.536498521025566,3,5
5694,6.896196344592079,3,5
5695,13.196664502167057,3,5
5696,11.761994166635665,3,5
5697,11.448262059949538,3,5
5698,3.395298205751459,3,5
5699,9.744459427181145,3,5
5700,5.5675201206791005,3,5
5701,6.973920072982187,3,5
5702,7.955274322590834,3,5
5703,6.805814933982434,3,5
5704,8.688814679757087,3,5
5705,6.221614144484764,3,5
5706,7.183997217600236,3,5
5707,8.121021822035122,3,5
5708,6.893344675769997,3,5
5709,4.694831572190647,3,5
5710,6.606577163851873,3,5
5711,9.71035749211122,3,5
5712,10.497481255215629,3,5
5713,4.972939142066656,3,5
5714,6.070149811762633,3,5
5715,10.384547799630411,3,5
5716,7.324523330552485,3,5
5717,11.1456509053195,3,5
5718,8.941651102681412,3,5
5719,8.535302069573696,3,5
5720,3.325596773960462,3,5
5721,8.550185777537157,3,5
5722,6.720706112400171,3,5
5723,4.78893176317707,3,5
5724,9.393828193681998,3,5
5725,5.356359608118706,3,5
5726,6.832258304022011,3,5
5727,12.096229655908754,3,5
5728,6.412521614795399,3,5
5729,9.628665302620584,3,5
5730,6.98431560930097,3,5
5731,5.269428109676523,3,5
5732,10.18352354497626,3,5
5733,7.875916563052126,3,5
5734,9.17788717419835,3,5
5735,7.381161794388808,3,5
5736,13.474821434120514,3,5
5737,11.650363057275884,3,5
5738,7.379008497995882,3,5
5739,11.478287105804236,3,5
5740,6.799821427404743,3,5
5741,5.259667520062671,3,5
5742,7.898023128411919,3,5
5743,7.444894936483535,3,5
5744,5.5664101949765215,3,5
5745,7.732289448569302,3,5
5746,5.923482647370646,3,5
5747,8.121168558799912,3,5
5748,7.780670733307751,3,5
5749,7.524233821629997,3,5
5750,6.503084822977556,3,5
5751,5.981499645868627,3,5
5752,8.719512778911284,3,5
5753,9.291550387216798,3,5
5754,13.5748141384402,3,5
5755,3.5496568043703363,3,5
5756,7.306792687138077,3,5
5757,7.301676724397739,3,5
5758,9.500610126662831,3,5
5759,10.267484400049426,3,5
5760,7.83005773129518,3,5
5761,7.120213646523335,3,5
5762,8.073829076771739,3,5
5763,11.365613541126018,3,5
5764,8.999678540711326,3,5
5765,11.020868329162262,3,5
5766,9.1064874605944,3,5
5767,8.308732888324805,3,5
5768,12.158195356993458,3,5
5769,6.651200589602078,3,5
5770,12.78586698522882,3,5
5771,7.725665496663169,3,5
5772,9.97610462317354,3,5
5773,6.137715950308447,3,5
5774,5.775468627283512,3,5
5775,8.133891213157847,3,5
5776,3.179716976971233,3,5
5777,9.8060639210832,3,5
5778,8.196028914461523,3,5
5779,8.742212348908843,3,5
5780,8.938663491515138,3,5
5781,4.740521514452553,3,5
5782,9.467004481148306,3,5
5783,9.380558446841452,3,5
5784,7.209454414177865,3,5
5785,12.27456611168073,3,5
5786,4.704421125813967,3,5
5787,6.024658997117086,3,5
5788,8.558990323641563,3,5
5789,11.03183148453761,3,5
5790,5.291003712449214,3,5
5791,6.948745538236324,3,5
5792,8.897696363324433,3,5
5793,7.653998661255965,3,5
5794,7.122462319059615,3,5
5795,8.501609864391435,3,5
5796,10.388993889382146,3,5
5797,11.129357065600448,3,5
5798,5.196007629506337,3,5
5799,9.25033734763013,3,5
5800,9.075843191664411,3,5
5801,7.167500906273886,3,5
5802,9.661472446237784,3,5
5803,6.410025517747306,3,5
5804,7.325360522114536,3,5
5805,11.610914955010708,3,5
5806,7.552571724517247,3,5
5807,10.928872602697991,3,5
5808,9.696921235944892,3,5
5809,11.119770255984736,3,5
5810,6.045613259569141,3,5
5811,11.205922543714305,3,5
5812,11.777367574577164,3,5
5813,8.011562999503388,3,5
5814,8.75227729494989,3,5
5815,8.477467988874926,3,5
5816,12.04631663664892,3,5
5817,7.037915085455714,3,5
5818,11.97275846760398,3,5
5819,7.906740234937171,3,5
5820,8.950044285338397,3,5
5821,8.60686073154547,3,5
5822,9.462501114751392,3,5
5823,6.649848666496857,3,5
5824,9.06315295716322,3,5
5825,11.25320536962452,3,5
5826,6.125475830295419,3,5
5827,9.356553940567066,3,5
5828,7.089613746338248,3,5
5829,6.635023449478261,3,5
5830,12.629376153379276,3,5
5831,4.511300687783183,3,5
5832,7.370898283266299,3,5
5833,12.3347592700153,3,5
5834,8.276828599221508,3,5
5835,7.146145419967664,3,5
5836,7.33803594193828,3,5
5837,11.055599700424,3,5
5838,8.636592119353246,3,5
5839,13.410182396853113,3,5
5840,10.93975593076705,3,5
5841,7.645264459028262,3,5
5842,8.580106228800407,3,5
5843,7.213690114458983,3,5
5844,9.794970763248344,3,5
5845,5.773009051924197,3,5
5846,8.918450946961922,3,5
5847,6.2959995763758245,3,5
5848,9.288424878643903,3,5
5849,7.871277981290083,3,5
5850,8.693799412241395,3,5
5851,3.2071577580382664,3,5
5852,11.892300612016204,3,5
5853,8.236143686312568,3,5
5854,6.803424136337247,3,5
5855,8.13516697542084,3,5
5856,10.430913822574036,3,5
5857,10.788519761699176,3,5
5858,4.563216009441563,3,5
5859,8.540238910656148,3,5
5860,9.838504134966485,3,5
5861,10.972521380592127,3,5
5862,8.55522534732146,3,5
5863,7.9412087548499395,3,5
5864,3.207625996109224,3,5
5865,9.375679875960811,3,5
5866,9.38897696056317,3,5
5867,7.90402334581941,3,5
5868,7.944721729657288,3,5
5869,7.166061267297023,3,5
5870,10.837338967762683,3,5
5871,7.111232078707553,3,5
5872,8.736379206938977,3,5
5873,8.345995191132843,3,5
5874,5.671750071507004,3,5
5875,11.027305796353206,3,5
5876,6.508063256387608,3,5
5877,6.624173198516175,3,5
5878,8.431390766823606,3,5
5879,3.799052115457632,3,5
5880,5.508059341187911,3,5
5881,8.350135399907202,3,5
5882,9.088195916110024,3,5
5883,9.816912178152212,3,5
5884,5.968614998192889,3,5
5885,9.937238617182034,3,5
5886,6.484366085237072,3,5
5887,6.322864462949745,3,5
5888,8.874468013319552,3,5
5889,8.17504892382341,3,5
5890,4.752780046509818,3,5
5891,8.686686641035575,3,5
5892,8.187054772265892,3,5
5893,12.370528234151015,3,5
5894,11.290646130123877,3,5
5895,9.193095368776074,3,5
5896,11.762014524696134,3,5
5897,9.277768495354842,3,5
5898,11.42756329106495,3,5
5899,5.484905949420042,3,5
5900,5.433944133617761,3,5
5901,7.4202833836083695,3,5
5902,9.665284741627154,3,5
5903,10.30630271501127,3,5
5904,10.695099702266276,3,5
5905,5.080104579319727,3,5
5906,7.572894458067228,3,5
5907,8.002167394982816,3,5
5908,9.078972240253616,3,5
5909,9.065409944191758,3,5
5910,10.0706681851522,3,5
5911,8.576562182213394,3,5
5912,7.698748864071027,3,5
5913,7.220471703020204,3,5
5914,7.267772710900033,3,5
5915,10.598464157974432,3,5
5916,7.500812858670026,3,5
5917,8.761087827447792,3,5
5918,8.18728400009379,3,5
5919,9.415437405910533,3,5
5920,6.620691777352283,3,5
5921,11.180775337436575,3,5
5922,6.307066057408081,3,5
5923,13.998699096682987,3,5
5924,11.227385254819149,3,5
5925,6.937909625726264,3,5
5926,12.736544388072268,3,5
5927,6.700184550077655,3,5
5928,6.78611856555619,3,5
5929,8.253423546932263,3,5
5930,5.154668688206126,3,5
5931,8.974129727060383,3,5
5932,5.332157798181112,3,5
5933,6.358677391705217,3,5
5934,7.823890276978563,3,5
5935,12.742256019459962,3,5
5936,7.525249231159609,3,5
5937,8.46759699664618,3,5
5938,7.015587400391216,3,5
5939,12.496836508094392,3,5
5940,8.961891709702455,3,5
5941,6.139389463390579,3,5
5942,6.339567814179748,3,5
5943,6.322503784646879,3,5
5944,7.944586328054627,3,5
5945,6.906435069058913,3,5
5946,8.425461844399926,3,5
5947,8.35875563869628,3,5
5948,4.433570199445075,3,5
5949,6.678152447708919,3,5
5950,9.231048153029086,3,5
5951,3.769750062430562,3,5
5952,9.10595128656634,3,5
5953,7.3575459357578,3,5
5954,9.146891002122343,3,5
5955,11.026105567547834,3,5
5956,7.718967769228333,3,5
5957,8.283242849992877,3,5
5958,7.729155180635648,3,5
5959,9.14475390383147,3,5
5960,7.104395349783607,3,5
5961,9.54795432983926,3,5
5962,8.260278246444,3,5
5963,9.00736756703706,3,5
5964,8.633607504080867,3,5
5965,5.262722633473061,3,5
5966,7.266135112204946,3,5
5967,10.959469742773727,3,5
5968,8.84521355135498,3,5
5969,6.475283729068798,3,5
5970,5.507585920360439,3,5
5971,10.296775255176218,3,5
5972,8.159975958848383,3,5
5973,6.941530858103425,3,5
5974,8.39818551125999,3,5
5975,4.363088060051194,3,5
5976,10.895672443591586,3,5
5977,11.312429108610155,3,5
5978,7.96246483583708,3,5
5979,10.168801582116885,3,5
5980,9.4365512421409,3,5
5981,8.528479978740897,3,5
5982,6.881876466773474,3,5
5983,8.150209301370243,3,5
5984,7.358697796642323,3,5
5985,10.003620481279558,3,5
5986,7.321836131600629,3,5
5987,10.490193867690255,3,5
5988,12.415464052711052,3,5
5989,8.166691227429245,3,5
5990,10.408322665560624,3,5
5991,8.772243769921444,3,5
5992,9.056355120473754,3,5
5993,8.816815851695226,3,5
5994,5.108499145857953,3,5
5995,8.580511318200474,3,5
5996,4.04580166331378,3,5
5997,8.730865859492681,3,5
5998,11.12283984702961,3,5
5999,5.886632252261619,3,5
6000,6.483725302372947,3,5
6001,11.248397961299988,3,5
6002,11.148116758709506,3,5
6003,5.327428910117534,3,5
6004,11.023421587269247,3,5
6005,7.835059456750948,3,5
6006,5.439525796935094,3,5
6007,10.633531374434364,3,5
6008,5.364381173625185,3,5
6009,9.159514767676583,3,5
6010,7.915176334879925,3,5
6011,7.147044338477763,3,5
6012,7.5741565102868,3,5
6013,7.519912443503531,3,5
6014,3.399413529634006,3,5
6015,4.573220595227797,3,5
6016,7.403442308621707,3,5
6017,5.534255472396348,3,5
6018,5.381375191979269,3,5
6019,6.0374057268912775,3,5
6020,9.638974502878645,3,5
6021,11.154349075029236,3,5
6022,13.849597317126957,3,5
6023,6.250121039262323,3,5
6024,10.381361215333415,3,5
6025,7.627952944693508,3,5
6026,10.171598138288864,3,5
6027,6.765511953808066,3,5
6028,9.716259166950788,3,5
6029,11.129806129273426,3,5
6030,8.442665495098323,3,5
6031,10.11655753490438,3,5
6032,7.188949282707226,3,5
6033,9.568005433814536,3,5
6034,8.983116476843612,3,5
6035,7.54571507907599,3,5
6036,7.557774318897283,3,5
6037,7.386553909432497,3,5
6038,5.40299032428433,3,5
6039,5.238211428973024,3,5
6040,13.9314022038737,3,5
6041,6.802565548408511,3,5
6042,7.239133112370529,3,5
6043,6.2003182922486895,3,5
6044,10.219030391304273,3,5
6045,8.848956199394914,3,5
6046,10.546295941308822,3,5
6047,8.620300835782725,3,5
6048,11.10000309420061,3,5
6049,7.429302256829088,3,5
6050,7.316808910859327,3,5
6051,9.60623396980034,3,5
6052,3.5353888353460974,3,5
6053,6.189313725894865,3,5
6054,4.509836005248646,3,5
6055,6.319293061684936,3,5
6056,9.847513123769383,3,5
6057,9.42506232568718,3,5
6058,7.814851881910671,3,5
6059,7.677550754017755,3,5
6060,6.048443307206142,3,5
6061,9.166174040759891,3,5
6062,6.592661907290315,3,5
6063,6.621297144397554,3,5
6064,11.141862843656591,3,5
6065,13.122938188286332,3,5
6066,8.385118599782535,3,5
6067,5.562393212133443,3,5
6068,7.994572364343237,3,5
6069,11.49282903335499,3,5
6070,7.054629007600708,3,5
6071,5.748589037300508,3,5
6072,7.100479627509083,3,5
6073,6.576552063977896,3,5
6074,13.150636585021095,3,5
6075,7.446390083515463,3,5
6076,9.640397603723272,3,5
6077,7.1492728669719945,3,5
6078,6.963117189688729,3,5
6079,4.129026749501529,3,5
6080,8.09511896590225,3,5
6081,3.45673513338504,3,5
6082,5.52802048312943,3,5
6083,8.628796777993443,3,5
6084,6.257366315180036,3,5
6085,8.407999718054205,3,5
6086,11.391101168728794,3,5
6087,7.323332946041926,3,5
6088,7.801245373731609,3,5
6089,5.118667517597162,3,5
6090,9.001173277296957,3,5
6091,8.999355720549518,3,5
6092,8.461655351884842,3,5
6093,5.302667129548899,3,5
6094,10.16774377236274,3,5
6095,9.970351900648955,3,5
6096,7.325984257295307,3,5
6097,4.9985527184104805,3,5
6098,10.838811976670192,3,5
6099,1.3389135864464858,3,5
6100,10.335667824889558,3,5
6101,5.185252613863508,3,5
6102,6.040838946860776,3,5
6103,7.327015622138535,3,5
6104,5.877341248469667,3,5
6105,10.167145141915729,3,5
6106,9.05988828534559,3,5
6107,10.834009255075276,3,5
6108,9.738206323740776,3,5
6109,7.621919914507546,3,5
6110,13.049734938433248,3,5
6111,9.319575997310722,3,5
6112,9.677578281763642,3,5
6113,5.116150352331367,3,5
6114,6.1347808567758575,3,5
6115,8.505942228383619,3,5
6116,8.580404435773172,3,5
6117,1.4603963794747576,3,5
6118,4.330588942613877,3,5
6119,7.920382327983832,3,5
6120,5.425803736190124,3,5
6121,7.544145703129244,3,5
6122,10.50934691489984,3,5
6123,3.064026447693217,3,5
6124,9.590891320340234,3,5
6125,6.157504461881344,3,5
6126,9.010804334679955,3,5
6127,9.172363708410083,3,5
6128,2.80313328321661,3,5
6129,9.803969810167947,3,5
6130,8.195170447040388,3,5
6131,5.101616198837664,3,5
6132,8.363183220853184,3,5
6133,10.984794514554704,3,5
6134,10.867681581825307,3,5
6135,6.461912592050459,3,5
6136,6.383905747158116,3,5
6137,7.640856545958492,3,5
6138,8.182017418268412,3,5
6139,9.444930465718503,3,5
6140,4.8557340689335815,3,5
6141,8.449194416746122,3,5
6142,5.4058352427096334,3,5
6143,5.254462081480414,3,5
6144,7.643928981474453,3,5
6145,9.056856667632072,3,5
6146,2.12556567455536,3,5
6147,8.014560985166955,3,5
6148,7.001691145618185,3,5
6149,6.482785833504117,3,5
6150,10.424722463140457,3,5
6151,5.936434020676391,3,5
6152,10.673908672699111,3,5
6153,9.83166407848794,3,5
6154,8.661673053584604,3,5
6155,4.922145428846614,3,5
6156,7.602746045899701,3,5
6157,9.543188465229584,3,5
6158,8.74516778875113,3,5
6159,9.732480678303304,3,5
6160,9.263620459142428,3,5
6161,8.844904016034622,3,5
6162,6.2809537388771925,3,5
6163,10.655232957551558,3,5
6164,5.534631552511481,3,5
6165,11.95801285432734,3,5
6166,4.333944867220378,3,5
6167,6.97193453976131,3,5
6168,6.543749788324958,3,5
6169,10.112092778753766,3,5
6170,10.446247733048072,3,5
6171,8.703494962055233,3,5
6172,5.866180850013849,3,5
6173,7.923685685844476,3,5
6174,9.26406191060195,3,5
6175,9.100472775176057,3,5
6176,3.877492365458577,3,5
6177,9.08511949480571,3,5
6178,10.787699395703015,3,5
6179,7.21186129200736,3,5
6180,7.662321961507525,3,5
6181,11.418328309792829,3,5
6182,8.262927929033376,3,5
6183,7.7181498985341985,3,5
6184,6.029758660347598,3,5
6185,8.999832247497604,3,5
6186,9.9231172344969,3,5
6187,8.260774623281952,3,5
6188,9.046230354999931,3,5
6189,10.281703707175025,3,5
6190,6.28802906388708,3,5
6191,9.17005599945164,3,5
6192,7.515963767272659,3,5
6193,10.289348678242249,3,5
6194,8.308122420607301,3,5
6195,6.047145784857575,3,5
6196,6.11046675580346,3,5
6197,7.866981090477799,3,5
6198,7.322579808142844,3,5
6199,7.804190669411121,3,5
6200,4.238611133268256,3,5
6201,4.29987404663284,3,5
6202,5.6132837972934375,3,5
6203,3.112541457635316,3,5
6204,10.3343640508232,3,5
6205,9.689729696927762,3,5
6206,11.559153679260287,3,5
6207,3.305476321410372,3,5
6208,10.582676055191572,3,5
6209,7.366288137847314,3,5
6210,7.559262725500358,3,5
6211,4.778847592085045,3,5
6212,8.412903223421562,3,5
6213,13.423349500835508,3,5
6214,5.196738260904883,3,5
6215,10.463420113640964,3,5
6216,4.957166320278251,3,5
6217,11.092737498598996,3,5
6218,11.928056644131146,3,5
6219,5.941653028250701,3,5
6220,9.451646883363802,3,5
6221,4.9764895089827945,3,5
6222,5.4515046762519805,3,5
6223,9.570908153042575,3,5
6224,8.017036934042329,3,5
6225,10.01656777092572,3,5
6226,7.948400465204435,3,5
